userid;start_utc;stop_utc;start_local;stop_local;geohash;closest_category_name
823;02-Feb-2019 13:18:15;02-Feb-2019 13:26:15;02-Feb-2019 14:18:15;02-Feb-2019 14:26:15;u0u6mww3;Italian Restaurant
823;02-Feb-2019 15:47:15;02-Feb-2019 18:32:18;02-Feb-2019 16:47:15;02-Feb-2019 19:32:18;u0u6x350;Dog Run
823;02-Feb-2019 18:56:05;02-Feb-2019 22:07:46;02-Feb-2019 19:56:05;02-Feb-2019 23:07:46;u0u67ef8;Mediterranean Restaurant
823;03-Feb-2019 00:28:25;03-Feb-2019 00:42:26;03-Feb-2019 01:28:25;03-Feb-2019 01:42:26;u0u6x350;Dog Run
823;03-Feb-2019 01:07:40;03-Feb-2019 01:21:20;03-Feb-2019 02:07:40;03-Feb-2019 02:21:20;u0u6x350;Dog Run
823;03-Feb-2019 02:34:41;03-Feb-2019 02:43:44;03-Feb-2019 03:34:41;03-Feb-2019 03:43:44;u0u6x350;Dog Run
823;03-Feb-2019 03:52:39;03-Feb-2019 03:58:43;03-Feb-2019 04:52:39;03-Feb-2019 04:58:43;u0u6x350;Dog Run
823;03-Feb-2019 04:52:39;03-Feb-2019 04:58:43;03-Feb-2019 05:52:39;03-Feb-2019 05:58:43;u0u6x350;Dog Run
823;03-Feb-2019 07:15:38;03-Feb-2019 08:24:38;03-Feb-2019 08:15:38;03-Feb-2019 09:24:38;u0u6x350;Dog Run
823;03-Feb-2019 08:28:58;03-Feb-2019 09:15:23;03-Feb-2019 09:28:58;03-Feb-2019 10:15:23;u0u6x34b;Dog Run
823;03-Feb-2019 10:02:03;03-Feb-2019 10:36:13;03-Feb-2019 11:02:03;03-Feb-2019 11:36:13;u0u6mww3;Italian Restaurant
823;03-Feb-2019 10:44:23;03-Feb-2019 16:22:55;03-Feb-2019 11:44:23;03-Feb-2019 17:22:55;u0u6qpgd;none
823;03-Feb-2019 16:30:55;03-Feb-2019 16:59:55;03-Feb-2019 17:30:55;03-Feb-2019 17:59:55;u0u6mww3;Italian Restaurant
823;03-Feb-2019 17:12:55;03-Feb-2019 20:50:47;03-Feb-2019 18:12:55;03-Feb-2019 21:50:47;u0u6x34b;Dog Run
823;03-Feb-2019 21:31:47;03-Feb-2019 22:20:07;03-Feb-2019 22:31:47;03-Feb-2019 23:20:07;u0u6x350;Dog Run
823;03-Feb-2019 22:26:47;03-Feb-2019 22:34:07;03-Feb-2019 23:26:47;03-Feb-2019 23:34:07;u0u6x350;Dog Run
823;03-Feb-2019 23:21:07;03-Feb-2019 23:27:27;04-Feb-2019 00:21:07;04-Feb-2019 00:27:27;u0u6x350;Dog Run
823;04-Feb-2019 00:14:46;04-Feb-2019 00:20:46;04-Feb-2019 01:14:46;04-Feb-2019 01:20:46;u0u6x350;Dog Run
823;04-Feb-2019 00:41:46;04-Feb-2019 00:57:06;04-Feb-2019 01:41:46;04-Feb-2019 01:57:06;u0u6x350;Dog Run
823;04-Feb-2019 01:25:06;04-Feb-2019 01:38:26;04-Feb-2019 02:25:06;04-Feb-2019 02:38:26;u0u6x350;Dog Run
823;04-Feb-2019 01:52:46;04-Feb-2019 02:20:26;04-Feb-2019 02:52:46;04-Feb-2019 03:20:26;u0u6x350;Dog Run
823;04-Feb-2019 02:27:06;04-Feb-2019 02:56:26;04-Feb-2019 03:27:06;04-Feb-2019 03:56:26;u0u6x350;Dog Run
823;04-Feb-2019 03:14:46;04-Feb-2019 04:42:27;04-Feb-2019 04:14:46;04-Feb-2019 05:42:27;u0u6x350;Dog Run
823;04-Feb-2019 04:50:07;04-Feb-2019 05:27:47;04-Feb-2019 05:50:07;04-Feb-2019 06:27:47;u0u6x350;Dog Run
823;04-Feb-2019 06:45:27;04-Feb-2019 10:57:41;04-Feb-2019 07:45:27;04-Feb-2019 11:57:41;u0u6k7ke;Smoke Shop
823;04-Feb-2019 11:23:41;04-Feb-2019 12:26:28;04-Feb-2019 12:23:41;04-Feb-2019 13:26:28;u0u6k7s1;Fast Food Restaurant
823;04-Feb-2019 12:34:48;04-Feb-2019 14:54:08;04-Feb-2019 13:34:48;04-Feb-2019 15:54:08;u0u6k7ke;Smoke Shop
823;04-Feb-2019 15:08:28;04-Feb-2019 15:26:28;04-Feb-2019 16:08:28;04-Feb-2019 16:26:28;u0u6k7ke;Smoke Shop
823;04-Feb-2019 16:16:12;04-Feb-2019 16:21:12;04-Feb-2019 17:16:12;04-Feb-2019 17:21:12;u0u6k7m4;Seafood Restaurant
823;04-Feb-2019 16:38:12;04-Feb-2019 16:48:12;04-Feb-2019 17:38:12;04-Feb-2019 17:48:12;u0u6k7m4;Seafood Restaurant
823;04-Feb-2019 18:51:10;04-Feb-2019 20:26:48;04-Feb-2019 19:51:10;04-Feb-2019 21:26:48;u0u6qpgd;none
823;04-Feb-2019 21:38:00;05-Feb-2019 06:16:45;04-Feb-2019 22:38:00;05-Feb-2019 07:16:45;u0u6qqvy;Veterinarian
823;05-Feb-2019 06:42:05;05-Feb-2019 07:10:45;05-Feb-2019 07:42:05;05-Feb-2019 08:10:45;u0u6k7ke;Miscellaneous Shop
823;05-Feb-2019 08:03:45;05-Feb-2019 08:13:05;05-Feb-2019 09:03:45;05-Feb-2019 09:13:05;u0u6k7s3;Fast Food Restaurant
823;05-Feb-2019 08:16:45;05-Feb-2019 08:25:45;05-Feb-2019 09:16:45;05-Feb-2019 09:25:45;u0u6k7ef;Salon / Barbershop
823;05-Feb-2019 08:26:05;05-Feb-2019 08:36:45;05-Feb-2019 09:26:05;05-Feb-2019 09:36:45;u0u6k7s3;Fast Food Restaurant
823;05-Feb-2019 08:39:25;05-Feb-2019 11:50:52;05-Feb-2019 09:39:25;05-Feb-2019 12:50:52;u0u6k7ke;Smoke Shop
823;05-Feb-2019 12:00:32;05-Feb-2019 12:18:52;05-Feb-2019 13:00:32;05-Feb-2019 13:18:52;u0u6k7s3;Fast Food Restaurant
823;05-Feb-2019 13:20:12;05-Feb-2019 13:47:28;05-Feb-2019 14:20:12;05-Feb-2019 14:47:28;u0u6k7ke;Smoke Shop
823;05-Feb-2019 13:58:28;05-Feb-2019 15:08:53;05-Feb-2019 14:58:28;05-Feb-2019 16:08:53;u0u6k7km;Women's Store
823;05-Feb-2019 15:11:48;05-Feb-2019 16:10:48;05-Feb-2019 16:11:48;05-Feb-2019 17:10:48;u0u6k7ke;Smoke Shop
823;05-Feb-2019 19:08:33;05-Feb-2019 21:19:54;05-Feb-2019 20:08:33;05-Feb-2019 22:19:54;u0u6qpgd;none
823;05-Feb-2019 21:27:14;06-Feb-2019 06:39:22;05-Feb-2019 22:27:14;06-Feb-2019 07:39:22;u0u6qqvy;Veterinarian
823;06-Feb-2019 07:00:02;06-Feb-2019 07:54:02;06-Feb-2019 08:00:02;06-Feb-2019 08:54:02;u0u6k7ks;Miscellaneous Shop
823;06-Feb-2019 09:13:42;06-Feb-2019 09:19:02;06-Feb-2019 10:13:42;06-Feb-2019 10:19:02;u0u6k7eb;Clothing Store
823;06-Feb-2019 09:30:42;06-Feb-2019 09:37:21;06-Feb-2019 10:30:42;06-Feb-2019 10:37:21;u0u6k7eb;Clothing Store
823;06-Feb-2019 10:14:41;06-Feb-2019 10:21:21;06-Feb-2019 11:14:41;06-Feb-2019 11:21:21;u0u6k7eb;Clothing Store
823;06-Feb-2019 10:58:41;06-Feb-2019 11:03:58;06-Feb-2019 11:58:41;06-Feb-2019 12:03:58;u0u6k7eb;Clothing Store
823;06-Feb-2019 12:21:21;06-Feb-2019 12:40:21;06-Feb-2019 13:21:21;06-Feb-2019 13:40:21;u0u6k7s3;Steakhouse
823;06-Feb-2019 13:49:32;06-Feb-2019 13:56:52;06-Feb-2019 14:49:32;06-Feb-2019 14:56:52;u0u6k7ke;Miscellaneous Shop
823;06-Feb-2019 15:56:32;06-Feb-2019 16:03:52;06-Feb-2019 16:56:32;06-Feb-2019 17:03:52;u0u6k7m4;Seafood Restaurant
823;06-Feb-2019 16:29:06;06-Feb-2019 17:01:52;06-Feb-2019 17:29:06;06-Feb-2019 18:01:52;u0u6k7ke;Miscellaneous Shop
823;06-Feb-2019 17:34:43;06-Feb-2019 17:41:23;06-Feb-2019 18:34:43;06-Feb-2019 18:41:23;u0u6qnsw;Shopping Mall
823;06-Feb-2019 17:49:23;06-Feb-2019 18:11:44;06-Feb-2019 18:49:23;06-Feb-2019 19:11:44;u0u6qqvy;Veterinarian
823;06-Feb-2019 18:26:18;06-Feb-2019 20:07:03;06-Feb-2019 19:26:18;06-Feb-2019 21:07:03;u0u6x34b;Dog Run
823;06-Feb-2019 20:07:43;06-Feb-2019 20:49:23;06-Feb-2019 21:07:43;06-Feb-2019 21:49:23;u0u6x350;Dog Run
823;06-Feb-2019 20:53:23;06-Feb-2019 21:10:03;06-Feb-2019 21:53:23;06-Feb-2019 22:10:03;u0u6x350;Dog Run
823;06-Feb-2019 23:26:17;06-Feb-2019 23:35:37;07-Feb-2019 00:26:17;07-Feb-2019 00:35:37;u0u6x2gp;Dog Run
823;07-Feb-2019 02:20:29;07-Feb-2019 02:29:29;07-Feb-2019 03:20:29;07-Feb-2019 03:29:29;u0u6x2gr;Dog Run
823;07-Feb-2019 04:52:29;07-Feb-2019 05:22:09;07-Feb-2019 05:52:29;07-Feb-2019 06:22:09;u0u6x2gr;Dog Run
823;07-Feb-2019 05:33:43;07-Feb-2019 05:45:43;07-Feb-2019 06:33:43;07-Feb-2019 06:45:43;u0u6x350;Dog Run
823;07-Feb-2019 07:06:23;07-Feb-2019 09:30:23;07-Feb-2019 08:06:23;07-Feb-2019 10:30:23;u0u1x7up;Social Club
823;07-Feb-2019 09:37:39;07-Feb-2019 11:58:39;07-Feb-2019 10:37:39;07-Feb-2019 12:58:39;u0u1x7up;Social Club
823;07-Feb-2019 12:32:54;07-Feb-2019 17:17:55;07-Feb-2019 13:32:54;07-Feb-2019 18:17:55;u0u1x7up;Social Club
823;07-Feb-2019 18:07:52;07-Feb-2019 19:21:47;07-Feb-2019 19:07:52;07-Feb-2019 20:21:47;u0u6x350;Dog Run
823;07-Feb-2019 21:17:26;08-Feb-2019 06:15:19;07-Feb-2019 22:17:26;08-Feb-2019 07:15:19;u0u6qqvy;Veterinarian
823;08-Feb-2019 06:44:39;08-Feb-2019 08:30:39;08-Feb-2019 07:44:39;08-Feb-2019 09:30:39;u0u6k7ke;Smoke Shop
823;08-Feb-2019 10:38:01;08-Feb-2019 11:27:41;08-Feb-2019 11:38:01;08-Feb-2019 12:27:41;u0u6k7ke;Miscellaneous Shop
823;08-Feb-2019 11:34:21;08-Feb-2019 12:18:21;08-Feb-2019 12:34:21;08-Feb-2019 13:18:21;u0u6k7s6;Fast Food Restaurant
823;08-Feb-2019 12:40:21;08-Feb-2019 15:59:17;08-Feb-2019 13:40:21;08-Feb-2019 16:59:17;u0u6k7ke;Miscellaneous Shop
823;08-Feb-2019 17:00:57;08-Feb-2019 18:21:13;08-Feb-2019 18:00:57;08-Feb-2019 19:21:13;u0u6qqvy;Veterinarian
823;08-Feb-2019 18:29:53;08-Feb-2019 21:02:17;08-Feb-2019 19:29:53;08-Feb-2019 22:02:17;u0u6qpg9;none
823;08-Feb-2019 21:36:31;09-Feb-2019 09:48:47;08-Feb-2019 22:36:31;09-Feb-2019 10:48:47;u0u6qqvy;Veterinarian
823;09-Feb-2019 10:01:06;09-Feb-2019 18:10:05;09-Feb-2019 11:01:06;09-Feb-2019 19:10:05;u0u6qpgd;none
823;09-Feb-2019 18:48:11;10-Feb-2019 10:48:47;09-Feb-2019 19:48:11;10-Feb-2019 11:48:47;u0u6qqvy;Veterinarian
823;10-Feb-2019 11:44:07;10-Feb-2019 12:20:46;10-Feb-2019 12:44:07;10-Feb-2019 13:20:46;u0u1x763;Burger Joint
823;10-Feb-2019 12:22:06;10-Feb-2019 12:35:46;10-Feb-2019 13:22:06;10-Feb-2019 13:35:46;u0u1x74w;Concert Hall
823;10-Feb-2019 14:12:50;10-Feb-2019 14:18:50;10-Feb-2019 15:12:50;10-Feb-2019 15:18:50;u0u1x74w;Concert Hall
823;10-Feb-2019 16:28:10;10-Feb-2019 18:33:46;10-Feb-2019 17:28:10;10-Feb-2019 19:33:46;u0u6x34b;Dog Run
823;10-Feb-2019 18:38:48;11-Feb-2019 06:12:21;10-Feb-2019 19:38:48;11-Feb-2019 07:12:21;u0u6qqvy;Veterinarian
823;11-Feb-2019 07:01:10;11-Feb-2019 08:35:44;11-Feb-2019 08:01:10;11-Feb-2019 09:35:44;u0u6k7ke;Miscellaneous Shop
823;11-Feb-2019 08:57:44;11-Feb-2019 09:42:44;11-Feb-2019 09:57:44;11-Feb-2019 10:42:44;u0u6k7ke;Smoke Shop
823;11-Feb-2019 10:29:04;11-Feb-2019 11:58:54;11-Feb-2019 11:29:04;11-Feb-2019 12:58:54;u0u6k7ke;Miscellaneous Shop
823;11-Feb-2019 12:15:34;11-Feb-2019 12:21:34;11-Feb-2019 13:15:34;11-Feb-2019 13:21:34;u0u6k7m4;Seafood Restaurant
823;11-Feb-2019 12:31:54;11-Feb-2019 12:50:54;11-Feb-2019 13:31:54;11-Feb-2019 13:50:54;u0u6k7s1;Fast Food Restaurant
823;11-Feb-2019 12:54:14;11-Feb-2019 14:38:54;11-Feb-2019 13:54:14;11-Feb-2019 15:38:54;u0u6k7ke;Miscellaneous Shop
823;11-Feb-2019 17:40:53;11-Feb-2019 18:44:53;11-Feb-2019 18:40:53;11-Feb-2019 19:44:53;u0u6x34b;Dog Run
823;11-Feb-2019 21:28:52;12-Feb-2019 06:18:45;11-Feb-2019 22:28:52;12-Feb-2019 07:18:45;u0u6qqvy;Veterinarian
823;12-Feb-2019 07:38:47;12-Feb-2019 08:36:47;12-Feb-2019 08:38:47;12-Feb-2019 09:36:47;u0u6k7ks;Newsstand
823;12-Feb-2019 08:45:07;12-Feb-2019 09:08:47;12-Feb-2019 09:45:07;12-Feb-2019 10:08:47;u0u6k7s1;Fast Food Restaurant
823;12-Feb-2019 09:40:47;12-Feb-2019 11:39:33;12-Feb-2019 10:40:47;12-Feb-2019 12:39:33;u0u6k7ke;Smoke Shop
823;12-Feb-2019 11:41:33;12-Feb-2019 12:19:33;12-Feb-2019 12:41:33;12-Feb-2019 13:19:33;u0u6k7s1;Fast Food Restaurant
823;12-Feb-2019 12:43:33;12-Feb-2019 13:20:13;12-Feb-2019 13:43:33;12-Feb-2019 14:20:13;u0u6k7ks;Newsstand
823;12-Feb-2019 14:26:33;12-Feb-2019 15:02:53;12-Feb-2019 15:26:33;12-Feb-2019 16:02:53;u0u6k7ke;Smoke Shop
823;12-Feb-2019 17:22:45;12-Feb-2019 18:42:07;12-Feb-2019 18:22:45;12-Feb-2019 19:42:07;u0u6x350;Dog Run
823;12-Feb-2019 18:56:45;12-Feb-2019 21:52:14;12-Feb-2019 19:56:45;12-Feb-2019 22:52:14;u0u6qpgd;none
823;12-Feb-2019 21:57:09;13-Feb-2019 06:07:51;12-Feb-2019 22:57:09;13-Feb-2019 07:07:51;u0u6qqvy;Veterinarian
823;13-Feb-2019 07:12:09;13-Feb-2019 12:01:06;13-Feb-2019 08:12:09;13-Feb-2019 13:01:06;u0u1x7up;Social Club
823;13-Feb-2019 12:38:46;13-Feb-2019 17:03:16;13-Feb-2019 13:38:46;13-Feb-2019 18:03:16;u0u1x7up;Social Club
823;13-Feb-2019 17:56:09;13-Feb-2019 18:37:32;13-Feb-2019 18:56:09;13-Feb-2019 19:37:32;u0u6qqvy;Veterinarian
823;13-Feb-2019 18:46:56;13-Feb-2019 21:55:34;13-Feb-2019 19:46:56;13-Feb-2019 22:55:34;u0u6x34b;Dog Run
823;13-Feb-2019 23:07:14;13-Feb-2019 23:56:34;14-Feb-2019 00:07:14;14-Feb-2019 00:56:34;u0u6x2gr;Dog Run
823;14-Feb-2019 00:37:54;14-Feb-2019 00:46:54;14-Feb-2019 01:37:54;14-Feb-2019 01:46:54;u0u6x2gr;Dog Run
823;14-Feb-2019 01:48:14;14-Feb-2019 02:17:54;14-Feb-2019 02:48:14;14-Feb-2019 03:17:54;u0u6x2gr;Dog Run
823;14-Feb-2019 02:49:14;14-Feb-2019 03:08:14;14-Feb-2019 03:49:14;14-Feb-2019 04:08:14;u0u6x2gr;Dog Run
828;start_utc;stop_utc;start_local;stop_local;geohash;closest_category_name
828;24-Jan-2019 14:49:58;24-Jan-2019 18:10:21;24-Jan-2019 14:49:58;24-Jan-2019 18:10:21;gcpuuvre;Government Building
828;24-Jan-2019 18:42:18;24-Jan-2019 22:15:10;24-Jan-2019 18:42:18;24-Jan-2019 22:15:10;gcpvn1d5;Cemetery
828;24-Jan-2019 23:06:31;25-Jan-2019 09:04:59;24-Jan-2019 23:06:31;25-Jan-2019 09:04:59;gcpuu2xz;none
828;25-Jan-2019 09:27:19;25-Jan-2019 17:23:04;25-Jan-2019 09:27:19;25-Jan-2019 17:23:04;gcpuuvre;Government Building
828;25-Jan-2019 18:14:58;26-Jan-2019 05:30:33;25-Jan-2019 18:14:58;26-Jan-2019 05:30:33;gcpuu2xz;none
828;26-Jan-2019 05:44:53;26-Jan-2019 07:44:54;26-Jan-2019 05:44:53;26-Jan-2019 07:44:54;gcpuu2xz;none
828;26-Jan-2019 07:52:34;26-Jan-2019 10:09:34;26-Jan-2019 07:52:34;26-Jan-2019 10:09:34;gcpuu2xz;none
828;26-Jan-2019 10:44:54;26-Jan-2019 13:34:28;26-Jan-2019 10:44:54;26-Jan-2019 13:34:28;gcpuu2xz;none
828;26-Jan-2019 14:20:08;26-Jan-2019 15:52:57;26-Jan-2019 14:20:08;26-Jan-2019 15:52:57;gcpuu2xz;none
828;26-Jan-2019 16:16:37;26-Jan-2019 16:46:37;26-Jan-2019 16:16:37;26-Jan-2019 16:46:37;gcpuuy12;Chinese Restaurant
828;26-Jan-2019 17:13:57;26-Jan-2019 19:11:32;26-Jan-2019 17:13:57;26-Jan-2019 19:11:32;gcpuu2xz;none
828;26-Jan-2019 19:20:32;27-Jan-2019 14:07:28;26-Jan-2019 19:20:32;27-Jan-2019 14:07:28;gcpuu2xz;none
828;27-Jan-2019 15:02:17;27-Jan-2019 16:40:37;27-Jan-2019 15:02:17;27-Jan-2019 16:40:37;gcpvj1mr;Clothing Store
828;27-Jan-2019 17:41:57;27-Jan-2019 18:50:39;27-Jan-2019 17:41:57;27-Jan-2019 18:50:39;gcpvhewk;Outdoor Sculpture
828;28-Jan-2019 00:52:31;28-Jan-2019 08:43:35;28-Jan-2019 00:52:31;28-Jan-2019 08:43:35;gcpuu2xz;none
828;28-Jan-2019 09:07:50;28-Jan-2019 12:09:10;28-Jan-2019 09:07:50;28-Jan-2019 12:09:10;gcpuuvre;Government Building
828;28-Jan-2019 12:09:30;28-Jan-2019 12:34:56;28-Jan-2019 12:09:30;28-Jan-2019 12:34:56;gcpuuvr6;Government Building
828;28-Jan-2019 12:35:30;28-Jan-2019 17:55:19;28-Jan-2019 12:35:30;28-Jan-2019 17:55:19;gcpuuvre;Government Building
828;28-Jan-2019 18:09:19;28-Jan-2019 18:35:19;28-Jan-2019 18:09:19;28-Jan-2019 18:35:19;gcpuuy12;Chinese Restaurant
828;28-Jan-2019 19:04:59;29-Jan-2019 09:27:04;28-Jan-2019 19:04:59;29-Jan-2019 09:27:04;gcpuu2xz;none
828;29-Jan-2019 09:51:24;29-Jan-2019 16:52:20;29-Jan-2019 09:51:24;29-Jan-2019 16:52:20;gcpuuvre;Government Building
829;start_utc;stop_utc;start_local;stop_local;geohash;closest_category_name
829;24-Jan-2019 21:01:55;24-Jan-2019 22:06:21;24-Jan-2019 22:01:55;24-Jan-2019 23:06:21;u6dc451r;Farm
829;24-Jan-2019 22:08:55;24-Jan-2019 22:22:35;24-Jan-2019 23:08:55;24-Jan-2019 23:22:35;u6dc4538;Farm
829;24-Jan-2019 22:23:15;24-Jan-2019 22:32:39;24-Jan-2019 23:23:15;24-Jan-2019 23:32:39;u6dc451r;Farm
829;24-Jan-2019 22:41:55;25-Jan-2019 06:32:41;24-Jan-2019 23:41:55;25-Jan-2019 07:32:41;u6dc451r;Farm
829;25-Jan-2019 06:39:01;25-Jan-2019 06:57:21;25-Jan-2019 07:39:01;25-Jan-2019 07:57:21;u6dc451r;Farm
829;25-Jan-2019 07:33:01;25-Jan-2019 08:38:59;25-Jan-2019 08:33:01;25-Jan-2019 09:38:59;u6dc4phb;Office
829;25-Jan-2019 09:12:36;25-Jan-2019 09:38:10;25-Jan-2019 10:12:36;25-Jan-2019 10:38:10;u6dc4pj2;Office
829;25-Jan-2019 09:58:36;25-Jan-2019 10:10:01;25-Jan-2019 10:58:36;25-Jan-2019 11:10:01;u6dc4pj2;Office
829;25-Jan-2019 10:21:56;25-Jan-2019 11:59:56;25-Jan-2019 11:21:56;25-Jan-2019 12:59:56;u6dc4phb;Government Building
829;25-Jan-2019 12:08:15;25-Jan-2019 15:59:38;25-Jan-2019 13:08:15;25-Jan-2019 16:59:38;u6dc4phb;Office
829;25-Jan-2019 16:15:58;25-Jan-2019 17:06:58;25-Jan-2019 17:15:58;25-Jan-2019 18:06:58;u6dc451r;Farm
829;25-Jan-2019 17:13:18;25-Jan-2019 19:09:54;25-Jan-2019 18:13:18;25-Jan-2019 20:09:54;u6dc1f8c;Gym / Fitness Center
829;25-Jan-2019 20:20:14;25-Jan-2019 21:15:54;25-Jan-2019 21:20:14;25-Jan-2019 22:15:54;u6dc451r;Farm
829;25-Jan-2019 21:16:31;25-Jan-2019 21:24:34;25-Jan-2019 22:16:31;25-Jan-2019 22:24:34;u6dc451r;Farm
829;25-Jan-2019 21:54:54;26-Jan-2019 07:35:27;25-Jan-2019 22:54:54;26-Jan-2019 08:35:27;u6dc451r;Farm
829;26-Jan-2019 07:54:47;26-Jan-2019 08:21:12;26-Jan-2019 08:54:47;26-Jan-2019 09:21:12;u6dc451r;Farm
829;26-Jan-2019 08:56:07;26-Jan-2019 10:00:58;26-Jan-2019 09:56:07;26-Jan-2019 11:00:58;u6dc451r;Farm
829;26-Jan-2019 10:09:16;26-Jan-2019 10:14:21;26-Jan-2019 11:09:16;26-Jan-2019 11:14:21;u6dc451r;Farm
829;26-Jan-2019 10:19:32;26-Jan-2019 11:05:16;26-Jan-2019 11:19:32;26-Jan-2019 12:05:16;u6dc451x;Farm
829;26-Jan-2019 11:35:56;26-Jan-2019 12:32:16;26-Jan-2019 12:35:56;26-Jan-2019 13:32:16;u6dc4ju2;Shoe Store
829;26-Jan-2019 12:35:36;26-Jan-2019 12:46:16;26-Jan-2019 13:35:36;26-Jan-2019 13:46:16;u6dc4ju2;Coffee Shop
829;26-Jan-2019 13:31:53;26-Jan-2019 15:08:41;26-Jan-2019 14:31:53;26-Jan-2019 16:08:41;u6dfmfft;none
829;26-Jan-2019 15:16:41;26-Jan-2019 16:16:41;26-Jan-2019 16:16:41;26-Jan-2019 17:16:41;u6dfmfft;none
829;26-Jan-2019 16:53:21;26-Jan-2019 17:15:01;26-Jan-2019 17:53:21;26-Jan-2019 18:15:01;u6dc1q3g;Grocery Store
829;26-Jan-2019 17:38:41;26-Jan-2019 20:50:22;26-Jan-2019 18:38:41;26-Jan-2019 21:50:22;u6dc451r;Farm
829;26-Jan-2019 21:20:02;26-Jan-2019 22:28:49;26-Jan-2019 22:20:02;26-Jan-2019 23:28:49;u6dc451r;Farm
829;26-Jan-2019 22:36:48;26-Jan-2019 22:51:28;26-Jan-2019 23:36:48;26-Jan-2019 23:51:28;u6dc451r;Farm
829;26-Jan-2019 22:53:28;26-Jan-2019 23:09:08;26-Jan-2019 23:53:28;27-Jan-2019 00:09:08;u6dc451r;Farm
829;26-Jan-2019 23:18:08;27-Jan-2019 01:39:48;27-Jan-2019 00:18:08;27-Jan-2019 02:39:48;u6dc451r;Farm
829;27-Jan-2019 01:45:28;27-Jan-2019 04:23:35;27-Jan-2019 02:45:28;27-Jan-2019 05:23:35;u6dc451r;Farm
829;27-Jan-2019 04:31:29;27-Jan-2019 05:37:15;27-Jan-2019 05:31:29;27-Jan-2019 06:37:15;u6dc451r;Farm
829;27-Jan-2019 05:44:29;27-Jan-2019 08:18:17;27-Jan-2019 06:44:29;27-Jan-2019 09:18:17;u6dc451x;Farm
829;27-Jan-2019 08:18:37;27-Jan-2019 09:46:41;27-Jan-2019 09:18:37;27-Jan-2019 10:46:41;u6dc451r;Farm
829;27-Jan-2019 10:00:37;27-Jan-2019 10:47:37;27-Jan-2019 11:00:37;27-Jan-2019 11:47:37;u6dc451r;Farm
829;27-Jan-2019 11:13:57;27-Jan-2019 11:45:07;27-Jan-2019 12:13:57;27-Jan-2019 12:45:07;u6dc451r;Farm
829;27-Jan-2019 12:27:54;27-Jan-2019 12:40:54;27-Jan-2019 13:27:54;27-Jan-2019 13:40:54;u6dc451r;Farm
829;27-Jan-2019 12:41:34;27-Jan-2019 13:09:54;27-Jan-2019 13:41:34;27-Jan-2019 14:09:54;u6dc451r;Farm
829;27-Jan-2019 13:30:34;27-Jan-2019 14:52:14;27-Jan-2019 14:30:34;27-Jan-2019 15:52:14;u6dc1f8c;Gym / Fitness Center
829;27-Jan-2019 14:53:54;27-Jan-2019 15:02:34;27-Jan-2019 15:53:54;27-Jan-2019 16:02:34;u6dc1f2w;Gym / Fitness Center
829;27-Jan-2019 15:17:14;27-Jan-2019 16:07:58;27-Jan-2019 16:17:14;27-Jan-2019 17:07:58;u6dc451r;Farm
829;27-Jan-2019 18:19:30;27-Jan-2019 18:39:30;27-Jan-2019 19:19:30;27-Jan-2019 19:39:30;u6dc451r;Farm
829;27-Jan-2019 19:08:10;27-Jan-2019 19:17:10;27-Jan-2019 20:08:10;27-Jan-2019 20:17:10;u6dc451r;Farm
829;27-Jan-2019 19:18:50;27-Jan-2019 19:24:10;27-Jan-2019 20:18:50;27-Jan-2019 20:24:10;u6dc451x;Farm
829;27-Jan-2019 19:26:30;27-Jan-2019 19:33:50;27-Jan-2019 20:26:30;27-Jan-2019 20:33:50;u6dc451r;Farm
829;27-Jan-2019 19:39:50;27-Jan-2019 19:49:50;27-Jan-2019 20:39:50;27-Jan-2019 20:49:50;u6dc4538;Farm
829;27-Jan-2019 19:50:07;28-Jan-2019 01:09:40;27-Jan-2019 20:50:07;28-Jan-2019 02:09:40;u6dc451r;Farm
829;28-Jan-2019 01:40:23;28-Jan-2019 02:43:09;28-Jan-2019 02:40:23;28-Jan-2019 03:43:09;u6dc451r;Farm
829;28-Jan-2019 02:43:49;28-Jan-2019 04:01:29;28-Jan-2019 03:43:49;28-Jan-2019 05:01:29;u6dc451r;Farm
829;28-Jan-2019 04:14:12;28-Jan-2019 05:12:32;28-Jan-2019 05:14:12;28-Jan-2019 06:12:32;u6dc451r;Farm
829;28-Jan-2019 05:16:32;28-Jan-2019 07:02:34;28-Jan-2019 06:16:32;28-Jan-2019 08:02:34;u6dc451r;Farm
829;28-Jan-2019 07:34:12;28-Jan-2019 07:44:42;28-Jan-2019 08:34:12;28-Jan-2019 08:44:42;u6dc4phb;Office
829;28-Jan-2019 08:13:03;28-Jan-2019 10:13:40;28-Jan-2019 09:13:03;28-Jan-2019 11:13:40;u6dc4phb;Government Building
829;28-Jan-2019 10:46:40;28-Jan-2019 10:52:20;28-Jan-2019 11:46:40;28-Jan-2019 11:52:20;u6dc4nvr;Government Building
829;28-Jan-2019 10:58:40;28-Jan-2019 11:04:00;28-Jan-2019 11:58:40;28-Jan-2019 12:04:00;u6dc4nvq;Government Building
829;28-Jan-2019 11:47:40;28-Jan-2019 14:30:17;28-Jan-2019 12:47:40;28-Jan-2019 15:30:17;u6dc4phb;Office
829;28-Jan-2019 14:35:56;28-Jan-2019 15:46:27;28-Jan-2019 15:35:56;28-Jan-2019 16:46:27;u6dc4phb;Office
