userid;utc_timestamp;utc_offset;geohash;counts;steps;biking;downstairs;jogging;sitting;standing;upstairs;walking
819;29-Jan-2019 20:00:00;+01:00;u2j70w;311;0;0;0;0;438;0;0;0
819;29-Jan-2019 20:50:00;+01:00;u2j70w;1230;0;0;0;0;314;0;0;0
819;29-Jan-2019 21:00:00;+01:00;u2j70w;403;0;0;0;0;600;0;0;0
819;29-Jan-2019 21:10:00;+01:00;u2j70w;406;0;0;0;0;600;0;0;0
819;29-Jan-2019 21:20:00;+01:00;u2j70w;411;0;0;0;0;600;0;0;0
819;29-Jan-2019 21:30:00;+01:00;u2j70w;393;0;0;0;0;600;0;0;0
819;29-Jan-2019 21:40:00;+01:00;u2j70w;394;0;0;0;0;600;0;0;0
819;29-Jan-2019 21:50:00;+01:00;u2j70w;419;0;0;0;0;600;0;0;0
819;29-Jan-2019 22:00:00;+01:00;u2j70w;7;0;0;0;0;24;0;0;0
819;29-Jan-2019 22:10:00;+01:00;u2j70y;883;2;0;0;0;366;0;0;0
819;29-Jan-2019 22:20:00;+01:00;u2j70y;401;0;0;0;0;600;0;0;0
819;29-Jan-2019 22:30:00;+01:00;u2j70y;409;0;0;0;0;600;0;0;0
819;29-Jan-2019 22:40:00;+01:00;u2j70y;400;0;0;0;0;600;0;0;0
819;29-Jan-2019 22:50:00;+01:00;u2j70y;411;0;0;0;0;600;0;0;0
819;29-Jan-2019 23:00:00;+01:00;u2j70y;396;0;0;0;0;600;0;0;0
819;29-Jan-2019 23:10:00;+01:00;u2j70y;237;0;0;0;0;314;0;0;0
819;30-Jan-2019 00:00:00;+01:00;u2j70y;661;0;0;0;0;302;0;0;0
819;30-Jan-2019 00:20:00;+01:00;u2j70y;531;0;0;0;0;86;0;0;0
819;30-Jan-2019 00:30:00;+01:00;u2j70y;407;0;0;0;0;600;0;0;0
819;30-Jan-2019 00:40:00;+01:00;u2j70y;399;0;0;0;0;600;0;0;0
819;30-Jan-2019 00:50:00;+01:00;u2j70y;137;0;0;0;0;600;0;0;0
819;30-Jan-2019 01:00:00;+01:00;u2j70y;298;0;0;0;0;600;0;0;0
819;30-Jan-2019 01:10:00;+01:00;u2j70y;406;0;0;0;0;600;0;0;0
819;30-Jan-2019 01:20:00;+01:00;u2j70y;416;0;0;0;0;600;0;0;0
819;30-Jan-2019 01:30:00;+01:00;u2j70y;406;0;0;0;0;600;0;0;0
819;30-Jan-2019 01:40:00;+01:00;u2j70y;417;0;0;0;0;600;0;0;0
819;30-Jan-2019 01:50:00;+01:00;u2j70y;410;0;0;0;0;600;0;0;0
819;30-Jan-2019 02:00:00;+01:00;u2j70y;386;0;0;0;0;600;0;0;0
819;30-Jan-2019 02:10:00;+01:00;u2j70y;562;0;0;0;0;600;0;0;0
819;30-Jan-2019 02:20:00;+01:00;u2j70y;417;0;0;0;0;600;0;0;0
819;30-Jan-2019 02:30:00;+01:00;u2j70y;410;0;0;0;0;600;0;0;0
819;30-Jan-2019 02:40:00;+01:00;u2j70y;410;0;0;0;0;600;0;0;0
819;30-Jan-2019 02:50:00;+01:00;u2j70y;405;0;0;0;0;600;0;0;0
819;30-Jan-2019 03:00:00;+01:00;u2j70y;402;0;0;0;0;600;0;0;0
819;30-Jan-2019 03:10:00;+01:00;u2j70y;404;0;0;0;0;600;0;0;0
819;30-Jan-2019 03:20:00;+01:00;u2j70y;399;0;0;0;0;600;0;0;0
819;30-Jan-2019 03:30:00;+01:00;u2j70y;412;0;0;0;0;600;0;0;0
819;30-Jan-2019 03:40:00;+01:00;u2j70y;405;0;0;0;0;600;0;0;0
819;30-Jan-2019 03:50:00;+01:00;u2j70y;404;0;0;0;0;600;0;0;0
819;30-Jan-2019 04:00:00;+01:00;u2j70y;427;0;0;0;0;600;0;0;0
819;30-Jan-2019 04:10:00;+01:00;u2j70y;406;0;0;0;0;600;0;0;0
819;30-Jan-2019 04:20:00;+01:00;u2j70y;849;0;0;0;0;580;0;0;0
819;30-Jan-2019 04:30:00;+01:00;u2j70y;407;0;0;0;0;600;0;0;0
819;30-Jan-2019 04:40:00;+01:00;u2j70y;403;0;0;0;0;600;0;0;0
819;30-Jan-2019 04:50:00;+01:00;u2j70y;404;0;0;0;0;600;0;0;0
819;30-Jan-2019 05:00:00;+01:00;u2j70y;412;0;0;0;0;600;0;0;0
819;30-Jan-2019 05:10:00;+01:00;u2j70y;405;0;0;0;0;600;0;0;0
819;30-Jan-2019 05:20:00;+01:00;u2j70y;430;0;0;0;0;600;0;0;0
819;30-Jan-2019 05:30:00;+01:00;u2j70y;406;0;0;0;0;600;0;0;0
819;30-Jan-2019 05:40:00;+01:00;u2j70y;412;0;0;0;0;600;0;0;0
819;30-Jan-2019 05:50:00;+01:00;u2j70y;483;0;0;0;0;580;20;0;0
819;30-Jan-2019 06:00:00;+01:00;u2j70y;475;0;0;0;0;600;0;0;0
819;30-Jan-2019 06:10:00;+01:00;u2j70y;412;0;0;0;0;600;0;0;0
819;30-Jan-2019 06:20:00;+01:00;u2j70y;408;0;0;0;0;600;0;0;0
819;30-Jan-2019 06:30:00;+01:00;u2j70y;399;0;0;0;0;600;0;0;0
819;30-Jan-2019 06:40:00;+01:00;u2j70y;437;0;0;0;0;600;0;0;0
819;30-Jan-2019 06:50:00;+01:00;u2j70y;412;0;0;0;0;600;0;0;0
819;30-Jan-2019 07:00:00;+01:00;u2j70y;407;0;0;0;0;600;0;0;0
819;30-Jan-2019 07:10:00;+01:00;u2j70y;2385;64;8;0;0;592;0;0;0
819;30-Jan-2019 07:20:00;+01:00;u2j70y;397;0;0;0;0;600;0;0;0
819;30-Jan-2019 07:30:00;+01:00;u2j70y;406;0;0;0;0;600;0;0;0
819;30-Jan-2019 07:40:00;+01:00;u2j70y;600;3;0;0;0;580;20;0;0
819;30-Jan-2019 07:50:00;+01:00;u2j70y;439;0;0;0;0;600;0;0;0
819;30-Jan-2019 08:00:00;+01:00;u2j70y;440;0;0;0;0;600;0;0;0
819;30-Jan-2019 08:10:00;+01:00;u2j70y;400;0;0;0;0;600;0;0;0
819;30-Jan-2019 08:20:00;+01:00;u2j70y;842;0;0;0;0;581;0;0;0
819;30-Jan-2019 08:30:00;+01:00;u2j70y;394;0;0;0;0;600;0;0;0
819;30-Jan-2019 08:40:00;+01:00;u2j70y;483;0;0;0;0;600;0;0;0
819;30-Jan-2019 08:50:00;+01:00;u2j70y;396;0;0;0;0;600;0;0;0
819;30-Jan-2019 09:00:00;+01:00;u2j70y;393;0;0;0;0;600;0;0;0
819;30-Jan-2019 09:10:00;+01:00;u2j70y;389;0;0;0;0;600;0;0;0
819;30-Jan-2019 09:20:00;+01:00;u2j70y;401;0;0;0;0;600;0;0;0
819;30-Jan-2019 09:30:00;+01:00;u2j70y;404;0;0;0;0;600;0;0;0
819;30-Jan-2019 09:40:00;+01:00;u2j70y;397;0;0;0;0;600;0;0;0
819;30-Jan-2019 09:50:00;+01:00;u2j70y;416;0;0;0;0;600;0;0;0
819;30-Jan-2019 10:00:00;+01:00;u2j70y;409;0;0;0;0;600;0;0;0
819;30-Jan-2019 10:10:00;+01:00;u2j70y;397;0;0;0;0;600;0;0;0
819;30-Jan-2019 10:20:00;+01:00;u2j70y;399;0;0;0;0;600;0;0;0
819;30-Jan-2019 10:30:00;+01:00;u2j70y;391;0;0;0;0;600;0;0;0
819;30-Jan-2019 10:40:00;+01:00;u2j70y;1250;5;0;0;0;590;10;0;0
819;30-Jan-2019 10:50:00;+01:00;u2j70y;1201;17;22;0;0;578;0;0;0
819;30-Jan-2019 11:00:00;+01:00;u2j70y;395;0;0;0;0;600;0;0;0
819;30-Jan-2019 11:10:00;+01:00;u2j70y;562;4;0;0;0;600;0;0;0
819;30-Jan-2019 11:20:00;+01:00;u2j70y;393;0;0;0;0;600;0;0;0
819;30-Jan-2019 11:30:00;+01:00;u2j70y;734;5;0;0;0;600;0;0;0
819;30-Jan-2019 11:40:00;+01:00;u2j70y;608;0;0;0;0;600;0;0;0
819;30-Jan-2019 11:50:00;+01:00;u2j70y;97;0;0;0;0;135;0;0;0
819;30-Jan-2019 12:50:00;+01:00;u2j70y;856;0;0;0;0;304;0;0;0
819;30-Jan-2019 13:00:00;+01:00;u2j70y;1220;8;0;0;0;574;0;0;0
819;30-Jan-2019 13:10:00;+01:00;u2j70y;418;0;0;0;0;600;0;0;0
819;30-Jan-2019 13:20:00;+01:00;u2j70y;815;5;0;0;0;564;36;0;0
819;30-Jan-2019 13:30:00;+01:00;u2j70y;453;0;0;0;0;600;0;0;0
819;30-Jan-2019 13:40:00;+01:00;u2j70y;416;0;0;0;0;600;0;0;0
819;30-Jan-2019 13:50:00;+01:00;u2j70y;420;0;0;0;0;600;0;0;0
819;30-Jan-2019 14:00:00;+01:00;u2j70y;430;0;0;0;0;600;0;0;0
819;30-Jan-2019 14:10:00;+01:00;u2j70y;431;0;0;0;0;600;0;0;0
819;30-Jan-2019 14:20:00;+01:00;u2j70y;263;0;0;0;0;401;0;0;0
819;30-Jan-2019 15:00:00;+01:00;u2j70w;724;2;0;0;0;242;0;0;0
819;30-Jan-2019 15:10:00;+01:00;u2j70t;6250;40;28;0;0;541;31;0;0
819;30-Jan-2019 15:20:00;+01:00;u2j70y;2296;27;0;0;0;600;0;0;0
819;30-Jan-2019 15:30:00;+01:00;u2j70y;405;0;0;0;0;600;0;0;0
819;30-Jan-2019 15:40:00;+01:00;u2j70y;416;0;0;0;0;600;0;0;0
819;30-Jan-2019 15:50:00;+01:00;u2j70y;408;0;0;0;0;600;0;0;0
819;30-Jan-2019 16:00:00;+01:00;u2j70w;414;0;0;0;0;600;0;0;0
819;30-Jan-2019 16:10:00;+01:00;u2j70w;413;0;0;0;0;600;0;0;0
819;30-Jan-2019 16:20:00;+01:00;u2j70w;134;0;0;0;0;181;0;0;0
819;30-Jan-2019 17:10:00;+01:00;u2j70w;612;0;0;0;0;214;0;0;0
819;30-Jan-2019 17:20:00;+01:00;u2j70w;50;0;0;0;0;74;0;0;0
819;30-Jan-2019 19:10:00;+01:00;u2j70y;778;0;0;0;0;442;0;0;0
819;30-Jan-2019 19:20:00;+01:00;u2j70y;416;0;0;0;0;600;0;0;0
819;30-Jan-2019 19:30:00;+01:00;u2j70y;417;0;0;0;0;600;0;0;0
819;30-Jan-2019 19:40:00;+01:00;u2j70w;394;0;0;0;0;600;0;0;0
819;30-Jan-2019 19:50:00;+01:00;u2j70w;412;0;0;0;0;600;0;0;0
819;30-Jan-2019 20:00:00;+01:00;u2j70w;410;0;0;0;0;600;0;0;0
819;30-Jan-2019 20:10:00;+01:00;u2j70w;929;3;17;0;0;583;0;0;0
819;30-Jan-2019 20:20:00;+01:00;u2j70w;410;0;0;0;0;600;0;0;0
819;30-Jan-2019 20:30:00;+01:00;u2j70w;406;0;0;0;0;600;0;0;0
819;30-Jan-2019 20:40:00;+01:00;u2j70w;414;0;0;0;0;600;0;0;0
819;30-Jan-2019 20:50:00;+01:00;u2j70w;402;0;0;0;0;600;0;0;0
819;30-Jan-2019 21:00:00;+01:00;u2j70w;805;5;16;0;0;584;0;0;0
819;30-Jan-2019 21:10:00;+01:00;u2j70w;406;0;0;0;0;600;0;0;0
819;30-Jan-2019 21:20:00;+01:00;u2j70y;401;0;0;0;0;600;0;0;0
819;30-Jan-2019 21:30:00;+01:00;u2j70y;402;0;0;0;0;600;0;0;0
819;30-Jan-2019 21:40:00;+01:00;u2j70w;403;0;0;0;0;600;0;0;0
819;30-Jan-2019 21:50:00;+01:00;u2j70w;393;0;0;0;0;600;0;0;0
819;30-Jan-2019 22:00:00;+01:00;u2j70w;132;0;0;0;0;219;0;0;0
819;30-Jan-2019 23:00:00;+01:00;u2j70t;656;0;0;0;0;271;0;0;0
819;31-Jan-2019 01:00:00;+01:00;u2j70y;818;0;0;0;0;507;0;0;0
819;31-Jan-2019 01:10:00;+01:00;u2j70t;44;0;0;0;0;82;0;0;0
819;31-Jan-2019 02:00:00;+01:00;u2j70w;843;0;0;0;0;597;0;0;0
819;31-Jan-2019 02:10:00;+01:00;u2j70w;415;0;0;0;0;600;0;0;0
819;31-Jan-2019 02:20:00;+01:00;u2j70w;397;0;0;0;0;600;0;0;0
819;31-Jan-2019 02:30:00;+01:00;u2j70w;401;0;0;0;0;600;0;0;0
819;31-Jan-2019 02:40:00;+01:00;u2j70w;402;0;0;0;0;600;0;0;0
819;31-Jan-2019 02:50:00;+01:00;u2j70w;401;0;0;0;0;600;0;0;0
819;31-Jan-2019 03:00:00;+01:00;u2j70w;50;0;0;0;0;56;0;0;0
819;31-Jan-2019 03:50:00;+01:00;u2j70w;657;0;0;0;0;287;0;0;0
819;31-Jan-2019 04:10:00;+01:00;u2j70w;1862;14;0;0;0;516;0;0;0
819;31-Jan-2019 04:20:00;+01:00;u2j70w;403;0;0;0;0;600;0;0;0
819;31-Jan-2019 04:30:00;+01:00;u2j70y;403;0;0;0;0;600;0;0;0
819;31-Jan-2019 04:40:00;+01:00;u2j70w;396;0;0;0;0;600;0;0;0
819;31-Jan-2019 04:50:00;+01:00;u2j70w;396;0;0;0;0;600;0;0;0
819;31-Jan-2019 05:00:00;+01:00;u2j70w;403;0;0;0;0;600;0;0;0
819;31-Jan-2019 05:10:00;+01:00;u2j70w;737;5;0;0;0;425;0;0;0
819;31-Jan-2019 05:20:00;+01:00;u2j70w;989;3;0;0;0;560;40;0;0
819;31-Jan-2019 05:30:00;+01:00;u2j70w;401;0;0;0;0;600;0;0;0
819;31-Jan-2019 05:40:00;+01:00;u2j70w;547;0;0;0;0;600;0;0;0
819;31-Jan-2019 05:50:00;+01:00;u2j70w;429;0;0;0;0;600;0;0;0
819;31-Jan-2019 06:00:00;+01:00;u2j70w;429;0;0;0;0;580;20;0;0
819;31-Jan-2019 06:10:00;+01:00;u2j70w;404;0;0;0;0;600;0;0;0
819;31-Jan-2019 06:20:00;+01:00;u2j70w;1017;2;12;0;0;573;15;0;0
819;31-Jan-2019 06:30:00;+01:00;u2j70y;403;0;0;0;0;600;0;0;0
819;31-Jan-2019 06:40:00;+01:00;u2j70w;413;0;0;0;0;600;0;0;0
819;31-Jan-2019 06:50:00;+01:00;u2j70w;1387;14;24;0;0;576;0;0;0
819;31-Jan-2019 07:00:00;+01:00;u2j70w;403;0;0;0;0;600;0;0;0
819;31-Jan-2019 07:10:00;+01:00;u2j70w;431;0;0;0;0;580;20;0;0
819;31-Jan-2019 07:20:00;+01:00;u2j70w;411;0;0;0;0;600;0;0;0
819;31-Jan-2019 07:30:00;+01:00;u2j70w;407;0;0;0;0;600;0;0;0
819;31-Jan-2019 07:40:00;+01:00;u2j70w;1374;6;0;0;0;582;18;0;0
819;31-Jan-2019 07:50:00;+01:00;u2j70w;1291;19;0;0;0;580;20;0;0
819;31-Jan-2019 08:00:00;+01:00;u2j70w;2032;9;0;0;0;565;35;0;0
819;31-Jan-2019 08:10:00;+01:00;u2j70w;409;0;0;0;0;600;0;0;0
819;31-Jan-2019 08:20:00;+01:00;u2j70w;405;0;0;0;0;600;0;0;0
819;31-Jan-2019 08:30:00;+01:00;u2j70w;399;0;0;0;0;600;0;0;0
819;31-Jan-2019 08:40:00;+01:00;u2j70w;412;0;0;0;0;600;0;0;0
819;31-Jan-2019 08:50:00;+01:00;u2j70t;409;0;0;0;0;600;0;0;0
819;31-Jan-2019 09:00:00;+01:00;u2j70w;414;0;0;0;0;600;0;0;0
819;31-Jan-2019 09:10:00;+01:00;u2j70w;855;0;0;0;0;579;0;0;0
819;31-Jan-2019 09:20:00;+01:00;u2j70w;410;0;0;0;0;600;0;0;0
819;31-Jan-2019 09:30:00;+01:00;u2j70w;411;0;0;0;0;600;0;0;0
819;31-Jan-2019 09:40:00;+01:00;u2j70w;2752;34;56;0;0;544;0;0;0
819;31-Jan-2019 09:50:00;+01:00;u2j70t;3405;39;58;0;0;542;0;0;0
819;31-Jan-2019 10:00:00;+01:00;u2j70w;391;0;0;0;0;600;0;0;0
819;31-Jan-2019 10:10:00;+01:00;u2j70w;423;0;0;0;0;600;0;0;0
819;31-Jan-2019 10:20:00;+01:00;u2j70w;408;0;0;0;0;600;0;0;0
819;31-Jan-2019 10:30:00;+01:00;u2j70w;408;0;0;0;0;600;0;0;0
819;31-Jan-2019 10:40:00;+01:00;u2j70w;419;0;0;0;0;600;0;0;0
819;31-Jan-2019 10:50:00;+01:00;u2j70t;413;0;0;0;0;600;0;0;0
819;31-Jan-2019 11:00:00;+01:00;u2j70w;405;0;0;0;0;600;0;0;0
819;31-Jan-2019 11:10:00;+01:00;u2j70w;425;0;0;0;0;600;0;0;0
819;31-Jan-2019 11:20:00;+01:00;u2j70w;416;0;0;0;0;600;0;0;0
819;31-Jan-2019 11:30:00;+01:00;u2j70w;413;0;0;0;0;600;0;0;0
819;31-Jan-2019 11:40:00;+01:00;u2j70t;1228;5;14;0;0;586;0;0;0
819;31-Jan-2019 11:50:00;+01:00;u2j70w;1070;9;19;0;0;581;0;0;0
819;31-Jan-2019 12:00:00;+01:00;u2j70w;415;0;0;0;0;600;0;0;0
819;31-Jan-2019 12:10:00;+01:00;u2j70t;401;0;0;0;0;600;0;0;0
819;31-Jan-2019 12:20:00;+01:00;u2j70w;412;0;0;0;0;600;0;0;0
819;31-Jan-2019 12:30:00;+01:00;u2j70t;396;0;0;0;0;600;0;0;0
819;31-Jan-2019 12:40:00;+01:00;u2j70t;415;0;0;0;0;600;0;0;0
819;31-Jan-2019 12:50:00;+01:00;u2j70t;408;0;0;0;0;600;0;0;0
819;31-Jan-2019 13:00:00;+01:00;u2j70w;408;0;0;0;0;600;0;0;0
819;31-Jan-2019 13:10:00;+01:00;u2j70w;788;0;0;0;0;581;0;0;0
819;31-Jan-2019 13:20:00;+01:00;u2j70w;403;0;0;0;0;600;0;0;0
819;31-Jan-2019 13:30:00;+01:00;u2j70y;2739;20;0;0;0;580;20;0;0
819;31-Jan-2019 13:40:00;+01:00;u2j70y;359;0;0;0;0;600;0;0;0
819;31-Jan-2019 13:50:00;+01:00;u2j70y;424;0;0;0;0;600;0;0;0
819;31-Jan-2019 14:00:00;+01:00;u2j70y;449;0;0;0;0;600;0;0;0
819;31-Jan-2019 14:10:00;+01:00;u2j70y;411;0;0;0;0;600;0;0;0
819;31-Jan-2019 14:20:00;+01:00;u2j70w;406;0;0;0;0;600;0;0;0
819;31-Jan-2019 14:30:00;+01:00;u2j70w;627;1;0;0;0;600;0;0;0
819;31-Jan-2019 14:40:00;+01:00;u2j70y;438;0;0;0;0;580;20;0;0
819;31-Jan-2019 14:50:00;+01:00;u2j70y;424;0;0;0;0;600;0;0;0
819;31-Jan-2019 15:00:00;+01:00;u2j70y;402;0;0;0;0;600;0;0;0
819;31-Jan-2019 15:10:00;+01:00;u2j70w;421;0;0;0;0;600;0;0;0
819;31-Jan-2019 15:20:00;+01:00;u2j70w;404;0;0;0;0;600;0;0;0
819;31-Jan-2019 15:30:00;+01:00;u2j70y;1622;18;12;0;0;579;9;0;0
819;31-Jan-2019 15:40:00;+01:00;u2j70w;3822;57;47;0;0;553;0;0;0
819;31-Jan-2019 15:50:00;+01:00;u2j70w;493;0;0;0;0;600;0;0;0
819;31-Jan-2019 16:00:00;+01:00;u2j70w;442;0;0;0;0;600;0;0;0
819;31-Jan-2019 16:10:00;+01:00;u2j70w;476;0;0;0;0;600;0;0;0
819;31-Jan-2019 16:20:00;+01:00;u2j70w;440;0;0;0;0;580;20;0;0
819;31-Jan-2019 16:30:00;+01:00;u2j70w;477;2;0;0;0;579;21;0;0
819;31-Jan-2019 16:40:00;+01:00;u2j70w;477;0;0;0;0;600;0;0;0
819;31-Jan-2019 16:50:00;+01:00;u2j70w;2111;39;33;0;0;567;0;0;0
819;31-Jan-2019 17:00:00;+01:00;u2j70w;941;10;0;0;0;600;0;0;0
819;31-Jan-2019 17:10:00;+01:00;u2j70w;853;0;0;0;0;580;0;0;0
819;31-Jan-2019 17:20:00;+01:00;u2j70w;411;0;0;0;0;600;0;0;0
819;31-Jan-2019 17:30:00;+01:00;u2j70w;415;0;0;0;0;600;0;0;0
819;31-Jan-2019 17:40:00;+01:00;u2j70w;413;0;0;0;0;600;0;0;0
819;31-Jan-2019 17:50:00;+01:00;u2j70w;394;0;0;0;0;600;0;0;0
819;31-Jan-2019 18:00:00;+01:00;u2j70y;1454;11;0;0;0;173;0;0;0
819;31-Jan-2019 18:10:00;+01:00;u2j70w;882;5;0;0;0;600;0;0;0
819;31-Jan-2019 18:20:00;+01:00;u2j70w;406;0;0;0;0;600;0;0;0
819;31-Jan-2019 18:30:00;+01:00;u2j70w;1050;5;0;0;0;600;0;0;0
819;31-Jan-2019 18:40:00;+01:00;u2j70w;396;0;0;0;0;600;0;0;0
819;31-Jan-2019 18:50:00;+01:00;u2j70w;415;0;0;0;0;600;0;0;0
819;31-Jan-2019 19:00:00;+01:00;u2j70w;408;0;0;0;0;600;0;0;0
819;31-Jan-2019 19:10:00;+01:00;u2j70w;447;0;0;0;0;600;0;0;0
819;31-Jan-2019 19:20:00;+01:00;u2j70w;2700;37;31;0;0;569;0;0;0
819;31-Jan-2019 19:30:00;+01:00;u2j70w;1640;20;0;0;0;574;26;0;0
819;31-Jan-2019 19:40:00;+01:00;u2j70w;424;0;0;0;0;600;0;0;0
819;31-Jan-2019 19:50:00;+01:00;u2j70y;427;0;0;0;0;600;0;0;0
819;31-Jan-2019 20:00:00;+01:00;u2j70y;414;0;0;0;0;600;0;0;0
819;31-Jan-2019 20:10:00;+01:00;u2j70w;390;0;0;0;0;600;0;0;0
819;31-Jan-2019 20:20:00;+01:00;u2j70w;423;0;0;0;0;600;0;0;0
819;31-Jan-2019 20:30:00;+01:00;u2j70w;384;0;0;0;0;569;0;0;0
819;31-Jan-2019 21:30:00;+01:00;u2j70w;658;0;0;0;0;306;0;0;0
819;31-Jan-2019 23:20:00;+01:00;u2j70t;777;0;0;0;0;464;0;0;0
819;31-Jan-2019 23:30:00;+01:00;u2j70w;89;0;0;0;0;130;0;0;0
819;01-Feb-2019 02:50:00;+01:00;u2j70w;943;0;0;0;0;73;8;0;0
819;01-Feb-2019 03:00:00;+01:00;u2j70w;308;0;0;0;0;600;0;0;0
819;01-Feb-2019 03:10:00;+01:00;u2j70w;413;0;0;0;0;600;0;0;0
819;01-Feb-2019 03:20:00;+01:00;u2j70w;410;0;0;0;0;600;0;0;0
819;01-Feb-2019 03:30:00;+01:00;u2j70w;385;0;0;0;0;600;0;0;0
819;01-Feb-2019 03:40:00;+01:00;u2j70w;405;0;0;0;0;600;0;0;0
819;01-Feb-2019 03:50:00;+01:00;u2j70w;390;0;0;0;0;600;0;0;0
819;01-Feb-2019 04:40:00;+01:00;u2j70w;571;0;0;0;0;198;0;0;0
819;01-Feb-2019 04:50:00;+01:00;u2j70w;77;0;0;0;0;83;0;0;0
819;01-Feb-2019 06:10:00;+01:00;u2j70w;2503;25;0;0;0;523;33;0;0
819;01-Feb-2019 06:20:00;+01:00;u2j70y;551;0;0;0;0;600;0;0;0
819;01-Feb-2019 06:30:00;+01:00;u2j70w;401;0;0;0;0;600;0;0;0
819;01-Feb-2019 06:40:00;+01:00;u2j70y;407;0;0;0;0;600;0;0;0
819;01-Feb-2019 06:50:00;+01:00;u2j70y;427;0;0;0;0;600;0;0;0
819;01-Feb-2019 07:00:00;+01:00;u2j70y;422;0;0;0;0;600;0;0;0
819;01-Feb-2019 07:10:00;+01:00;u2j70w;417;0;0;0;0;600;0;0;0
819;01-Feb-2019 07:20:00;+01:00;u2j70w;65;0;0;0;0;59;0;0;0
819;01-Feb-2019 07:40:00;+01:00;u2j70w;1182;6;24;0;0;70;0;0;0
819;01-Feb-2019 07:50:00;+01:00;u2j70w;757;0;0;0;0;600;0;0;0
819;01-Feb-2019 08:00:00;+01:00;u2j70w;388;0;0;0;0;600;0;0;0
819;01-Feb-2019 08:10:00;+01:00;u2j70w;696;5;0;0;0;600;0;0;0
819;01-Feb-2019 08:20:00;+01:00;u2j70w;387;0;0;0;0;600;0;0;0
819;01-Feb-2019 08:30:00;+01:00;u2j70w;398;0;0;0;0;600;0;0;0
819;01-Feb-2019 08:40:00;+01:00;u2j70w;446;0;0;0;0;580;20;0;0
819;01-Feb-2019 08:50:00;+01:00;u2j70y;431;0;0;0;0;600;0;0;0
819;01-Feb-2019 09:00:00;+01:00;u2j70w;2600;44;48;0;0;552;0;0;0
819;01-Feb-2019 09:10:00;+01:00;u2j70y;399;0;0;0;0;600;0;0;0
819;01-Feb-2019 09:20:00;+01:00;u2j70w;1566;15;19;0;0;581;0;0;0
819;01-Feb-2019 09:30:00;+01:00;u2j70w;442;0;0;0;0;600;0;0;0
819;01-Feb-2019 09:40:00;+01:00;u2j70w;4144;48;17;0;0;583;0;0;0
819;01-Feb-2019 09:50:00;+01:00;u2j70w;1125;6;17;0;0;575;8;0;0
819;01-Feb-2019 10:00:00;+01:00;u2j70w;1512;13;22;0;0;576;2;0;0
819;01-Feb-2019 10:10:00;+01:00;u2j70w;366;0;0;0;0;600;0;0;0
819;01-Feb-2019 10:20:00;+01:00;u2j70w;416;0;0;0;0;600;0;0;0
819;01-Feb-2019 10:30:00;+01:00;u2j70w;401;0;0;0;0;600;0;0;0
819;01-Feb-2019 10:40:00;+01:00;u2j70w;396;0;0;0;0;600;0;0;0
819;01-Feb-2019 10:50:00;+01:00;u2j70w;1289;2;0;0;0;599;1;0;0
819;01-Feb-2019 11:00:00;+01:00;u2j70y;1279;14;18;0;0;582;0;0;0
819;01-Feb-2019 11:10:00;+01:00;u2j70w;399;0;0;0;0;600;0;0;0
819;01-Feb-2019 11:20:00;+01:00;u2j70w;875;1;18;0;0;582;0;0;0
819;01-Feb-2019 11:30:00;+01:00;u2j70w;411;0;0;0;0;600;0;0;0
819;01-Feb-2019 11:40:00;+01:00;u2j70w;849;0;0;0;0;580;0;0;0
819;01-Feb-2019 11:50:00;+01:00;u2j70w;489;0;0;0;0;578;22;0;0
819;01-Feb-2019 12:00:00;+01:00;u2j70w;407;0;0;0;0;600;0;0;0
819;01-Feb-2019 12:10:00;+01:00;u2j70w;4157;55;75;0;0;518;7;0;0
819;01-Feb-2019 12:20:00;+01:00;u2j70w;429;0;0;0;0;600;0;0;0
819;01-Feb-2019 12:30:00;+01:00;u2j70w;498;0;0;0;0;600;0;0;0
819;01-Feb-2019 12:40:00;+01:00;u2j70w;447;0;0;0;0;580;20;0;0
819;01-Feb-2019 12:50:00;+01:00;u2j70y;469;0;0;0;0;600;0;0;0
819;01-Feb-2019 13:00:00;+01:00;u2j70t;516;0;0;0;0;600;0;0;0
819;01-Feb-2019 13:10:00;+01:00;u2j70w;446;0;0;0;0;531;0;0;0
819;01-Feb-2019 13:20:00;+01:00;u2j70y;743;3;0;0;0;184;0;0;0
819;01-Feb-2019 13:30:00;+01:00;u2j70w;451;0;0;0;0;600;0;0;0
819;01-Feb-2019 13:40:00;+01:00;u2j70y;413;0;0;0;0;600;0;0;0
819;01-Feb-2019 13:50:00;+01:00;u2j70y;634;0;0;0;0;594;6;0;0
819;01-Feb-2019 14:00:00;+01:00;u2j70y;1197;2;12;0;0;574;14;0;0
819;01-Feb-2019 14:10:00;+01:00;u2j70y;1797;23;13;0;0;564;23;0;0
819;01-Feb-2019 14:20:00;+01:00;u2j70y;511;1;0;0;0;580;20;0;0
819;01-Feb-2019 14:30:00;+01:00;u2j70w;1512;8;17;0;0;561;22;0;0
819;01-Feb-2019 14:40:00;+01:00;u2j70w;757;13;0;0;0;582;18;0;0
819;01-Feb-2019 14:50:00;+01:00;u2j70y;395;0;0;0;0;600;0;0;0
819;01-Feb-2019 15:00:00;+01:00;u2j70y;421;0;0;0;0;600;0;0;0
819;01-Feb-2019 15:10:00;+01:00;u2j70y;2480;23;45;0;0;555;0;0;0
